libav:  avdec_mpc8: libav Musepack SV8 decoder
libav:  avdec_mpeg2video: libav MPEG-2 video decoder
libav:  avdec_mpeg4: libav MPEG-4 part 2 decoder
libav:  avdec_mpegvideo: libav MPEG-1 video decoder
libav:  avdec_msa1: libav MS ATC Screen decoder
libav:  avdec_mscc: libav Mandsoft Screen Capture Codec decoder
libav:  avdec_msmpeg4: libav MPEG-4 part 2 Microsoft variant version 3 decoder
libav:  avdec_msmpeg4v1: libav MPEG-4 part 2 Microsoft variant version 1 decoder
libav:  avdec_msmpeg4v2: libav MPEG-4 part 2 Microsoft variant version 2 decoder
libav:  avdec_msp2: libav Microsoft Paint (MSP) version 2 decoder
libav:  avdec_msrle: libav Microsoft RLE decoder
libav:  avdec_mss1: libav MS Screen 1 decoder
libav:  avdec_mss2: libav MS Windows Media Video V9 Screen decoder
libav:  avdec_msvideo1: libav Microsoft Video 1 decoder
libav:  avdec_mszh: libav LCL (LossLess Codec Library) MSZH decoder
libav:  avdec_mts2: libav MS Expression Encoder Screen decoder
libav:  avdec_mv30: libav MidiVid 3.0 decoder
libav:  avdec_mvc1: libav Silicon Graphics Motion Video Compressor 1 decoder
libav:  avdec_mvc2: libav Silicon Graphics Motion Video Compressor 2 decoder
libav:  avdec_mvdv: libav MidiVid VQ decoder
libav:  avdec_mvha: libav MidiVid Archive Codec decoder
libav:  avdec_mwsc: libav MatchWare Screen Capture Codec decoder
libav:  avdec_mxpeg: libav Mobotix MxPEG video decoder
libav:  avdec_nellymoser: libav Nellymoser Asao decoder
libav:  avdec_notchlc: libav NotchLC decoder
libav:  avdec_nuv: libav NuppelVideo/RTJPEG decoder
libav:  avdec_on2avc: libav On2 Audio for Video Codec decoder
libav:  avdec_opus: libav Opus decoder
libav:  avdec_paf_audio: libav Amazing Studio Packed Animation File Audio decoder
libav:  avdec_paf_video: libav Amazing Studio Packed Animation File Video decoder
libav:  avdec_pam: libav PAM (Portable AnyMap) image decoder
libav:  avdec_pbm: libav PBM (Portable BitMap) image decoder
libav:  avdec_pcm_lxf: libav PCM signed 20-bit little-endian planar decoder
libav:  avdec_pcm_sga: libav PCM SGA decoder
libav:  avdec_pcm_vidc: libav PCM Archimedes VIDC decoder
libav:  avdec_pcx: libav PC Paintbrush PCX image decoder
libav:  avdec_pfm: libav PFM (Portable FloatMap) image decoder
libav:  avdec_pgm: libav PGM (Portable GrayMap) image decoder
libav:  avdec_pgmyuv: libav PGMYUV (Portable GrayMap YUV) image decoder
libav:  avdec_pgx: libav PGX (JPEG2000 Test Format) decoder
libav:  avdec_photocd: libav Kodak Photo CD decoder
libav:  avdec_pictor: libav Pictor/PC Paint decoder
libav:  avdec_pixlet: libav Apple Pixlet decoder
libav:  avdec_png: libav PNG (Portable Network Graphics) image decoder
libav:  avdec_ppm: libav PPM (Portable PixelMap) image decoder
libav:  avdec_prores: libav Apple ProRes (iCodec Pro) decoder
libav:  avdec_prosumer: libav Brooktree ProSumer Video decoder
libav:  avdec_psd: libav Photoshop PSD file decoder
libav:  avdec_ptx: libav V.Flash PTX image decoder
libav:  avdec_qcelp: libav QCELP / PureVoice decoder
libav:  avdec_qdm2: libav QDesign Music Codec 2 decoder
libav:  avdec_qdmc: libav QDesign Music Codec 1 decoder
libav:  avdec_qdraw: libav Apple QuickDraw decoder
libav:  avdec_qpeg: libav Q-team QPEG decoder
libav:  avdec_qtrle: libav QuickTime Animation (RLE) video decoder
libav:  avdec_r10k: libav AJA Kona 10-bit RGB Codec decoder
libav:  avdec_ralf: libav RealAudio Lossless decoder
libav:  avdec_rasc: libav RemotelyAnywhere Screen Capture decoder
libav:  avdec_real_144: libav RealAudio 1.0 (14.4K) decoder
libav:  avdec_real_288: libav RealAudio 2.0 (28.8K) decoder
libav:  avdec_rl2: libav RL2 video decoder
libav:  avdec_roq_dpcm: libav DPCM id RoQ decoder
libav:  avdec_roqvideo: libav id RoQ video decoder
libav:  avdec_rpza: libav QuickTime video (RPZA) decoder
libav:  avdec_rscc: libav innoHeim/Rsupport Screen Capture Codec decoder
libav:  avdec_rv10: libav RealVideo 1.0 decoder
libav:  avdec_rv20: libav RealVideo 2.0 decoder
libav:  avdec_rv30: libav RealVideo 3.0 decoder
libav:  avdec_rv40: libav RealVideo 4.0 decoder
libav:  avdec_s302m: libav SMPTE 302M decoder
libav:  avdec_sanm: libav LucasArts SANM/Smush video decoder
libav:  avdec_sbc: libav SBC (low-complexity subband codec) decoder
libav:  avdec_scpr: libav ScreenPressor decoder
libav:  avdec_screenpresso: libav Screenpresso decoder
libav:  avdec_sdx2_dpcm: libav DPCM Squareroot-Delta-Exact decoder
libav:  avdec_sga: libav Digital Pictures SGA Video decoder
libav:  avdec_sgi: libav SGI image decoder
libav:  avdec_sgirle: libav Silicon Graphics RLE 8-bit video decoder
libav:  avdec_sheervideo: libav BitJazz SheerVideo decoder
libav:  avdec_shorten: libav Shorten decoder
libav:  avdec_simbiosis_imx: libav Simbiosis Interactive IMX Video decoder
libav:  avdec_sipr: libav RealAudio SIPR / ACELP.NET decoder
libav:  avdec_siren: libav Siren decoder
libav:  avdec_smackaud: libav Smacker audio decoder
libav:  avdec_smackvid: libav Smacker video decoder
libav:  avdec_smc: libav QuickTime Graphics (SMC) decoder
libav:  avdec_smvjpeg: libav SMV JPEG decoder
libav:  avdec_snow: libav Snow decoder
libav:  avdec_sol_dpcm: libav DPCM Sol decoder
libav:  avdec_sonic: libav Sonic decoder
libav:  avdec_sp5x: libav Sunplus JPEG (SP5X) decoder
libav:  avdec_speedhq: libav NewTek SpeedHQ decoder
libav:  avdec_srgc: libav Screen Recorder Gold Codec decoder
libav:  avdec_sunrast: libav Sun Rasterfile image decoder
libav:  avdec_svq1: libav Sorenson Vector Quantizer 1 / Sorenson Video 1 / SVQ1 decoder
libav:  avdec_svq3: libav Sorenson Vector Quantizer 3 / Sorenson Video 3 / SVQ3 decoder
libav:  avdec_tak: libav TAK (Tom's lossless Audio Kompressor) decoder
libav:  avdec_targa: libav Truevision Targa image decoder
libav:  avdec_targa_y216: libav Pinnacle TARGA CineWave YUV16 decoder
libav:  avdec_tdsc: libav TDSC decoder
libav:  avdec_thp: libav Nintendo Gamecube THP video decoder
libav:  avdec_tiertexseqvideo: libav Tiertex Limited SEQ video decoder
libav:  avdec_tiff: libav TIFF image decoder
libav:  avdec_tmv: libav 8088flex TMV decoder
libav:  avdec_truehd: libav TrueHD decoder
libav:  avdec_truemotion1: libav Duck TrueMotion 1.0 decoder
libav:  avdec_truemotion2: libav Duck TrueMotion 2.0 decoder
libav:  avdec_truemotion2rt: libav Duck TrueMotion 2.0 Real Time decoder
libav:  avdec_truespeech: libav DSP Group TrueSpeech decoder
libav:  avdec_tscc2: libav TechSmith Screen Codec 2 decoder
libav:  avdec_tta: libav TTA (True Audio) decoder
libav:  avdec_twinvq: libav VQF TwinVQ decoder
libav:  avdec_txd: libav Renderware TXD (TeXture Dictionary) image decoder
libav:  avdec_ultimotion: libav IBM UltiMotion decoder
libav:  avdec_utvideo: libav Ut Video decoder
libav:  avdec_vb: libav Beam Software VB decoder
libav:  avdec_vble: libav VBLE Lossless Codec decoder
libav:  avdec_vc1: libav SMPTE VC-1 decoder
libav:  avdec_vc1image: libav Windows Media Video 9 Image v2 decoder
libav:  avdec_vcr1: libav ATI VCR1 decoder
libav:  avdec_vmdaudio: libav Sierra VMD audio decoder
libav:  avdec_vmdvideo: libav Sierra VMD video decoder
libav:  avdec_vmnc: libav VMware Screen Codec / VMware Video decoder
libav:  avdec_vp3: libav On2 VP3 decoder
libav:  avdec_vp4: libav On2 VP4 decoder
libav:  avdec_vp5: libav On2 VP5 decoder
libav:  avdec_vp6: libav On2 VP6 decoder
libav:  avdec_vp6a: libav On2 VP6 (Flash version, with alpha channel) decoder
libav:  avdec_vp6f: libav On2 VP6 (Flash version) decoder
libav:  avdec_vp7: libav On2 VP7 decoder
libav:  avdec_vp8: libav On2 VP8 decoder
libav:  avdec_vp9: libav Google VP9 decoder
libav:  avdec_vqavideo: libav Westwood Studios VQA (Vector Quantized Animation) video decoder
libav:  avdec_wavesynth: libav Wave synthesis pseudo-codec decoder
libav:  avdec_wcmv: libav WinCAM Motion Video decoder
libav:  avdec_webp: libav WebP image decoder
libav:  avdec_wmalossless: libav Windows Media Audio Lossless decoder
libav:  avdec_wmapro: libav Windows Media Audio 9 Professional decoder
libav:  avdec_wmav1: libav Windows Media Audio 1 decoder
libav:  avdec_wmav2: libav Windows Media Audio 2 decoder
libav:  avdec_wmavoice: libav Windows Media Audio Voice decoder
libav:  avdec_wmv1: libav Windows Media Video 7 decoder
libav:  avdec_wmv2: libav Windows Media Video 8 decoder
libav:  avdec_wmv3: libav Windows Media Video 9 decoder
libav:  avdec_wmv3image: libav Windows Media Video 9 Image decoder
libav:  avdec_wnv1: libav Winnov WNV1 decoder
libav:  avdec_ws_snd1: libav Westwood Audio (SND1) decoder
libav:  avdec_xan_dpcm: libav DPCM Xan decoder
libav:  avdec_xan_wc3: libav Wing Commander III / Xan decoder
libav:  avdec_xan_wc4: libav Wing Commander IV / Xxan decoder
libav:  avdec_xbin: libav eXtended BINary text decoder
libav:  avdec_xbm: libav XBM (X BitMap) image decoder
libav:  avdec_xface: libav X-face image decoder
libav:  avdec_xl: libav Miro VideoXL decoder
libav:  avdec_xma1: libav Xbox Media Audio 1 decoder
libav:  avdec_xma2: libav Xbox Media Audio 2 decoder
libav:  avdec_xpm: libav XPM (X PixMap) image decoder
libav:  avdec_xwd: libav XWD (X Window Dump) image decoder
libav:  avdec_ylc: libav YUY2 Lossless Codec decoder
libav:  avdec_yop: libav Psygnosis YOP Video decoder
libav:  avdec_zerocodec: libav ZeroCodec Lossless Video decoder
libav:  avdec_zmbv: libav Zip Motion Blocks Video decoder
libav:  avdeinterlace: libav Deinterlace element
libav:  avdemux_4xm: libav 4X Technologies demuxer
libav:  avdemux_aiff: libav Audio IFF demuxer
libav:  avdemux_ape: libav Monkey's Audio demuxer
libav:  avdemux_avs: libav Argonaut Games Creature Shock demuxer
libav:  avdemux_bfstm: libav BFSTM (Binary Cafe Stream) demuxer
libav:  avdemux_brstm: libav BRSTM (Binary Revolution Stream) demuxer
libav:  avdemux_daud: libav D-Cinema audio demuxer
libav:  avdemux_dsf: libav DSD Stream File (DSF) demuxer
libav:  avdemux_ea: libav Electronic Arts Multimedia demuxer
libav:  avdemux_film_cpk: libav Sega FILM / CPK demuxer
libav:  avdemux_gif: libav CompuServe Graphics Interchange Format (GIF) demuxer
libav:  avdemux_gxf: libav GXF (General eXchange Format) demuxer
libav:  avdemux_idcin: libav id Cinematic demuxer
libav:  avdemux_iff: libav IFF (Interchange File Format) demuxer
libav:  avdemux_ipmovie: libav Interplay MVE demuxer
libav:  avdemux_ivf: libav On2 IVF demuxer
libav:  avdemux_mm: libav American Laser Games MM demuxer
libav:  avdemux_mmf: libav Yamaha SMAF demuxer
libav:  avdemux_mpc: libav Musepack demuxer
libav:  avdemux_mpc8: libav Musepack SV8 demuxer
libav:  avdemux_mxf: libav MXF (Material eXchange Format) demuxer
libav:  avdemux_nsv: libav Nullsoft Streaming Video demuxer
libav:  avdemux_nut: libav NUT demuxer
libav:  avdemux_nuv: libav NuppelVideo demuxer
libav:  avdemux_psxstr: libav Sony Playstation STR demuxer
libav:  avdemux_pva: libav TechnoTrend PVA demuxer
libav:  avdemux_smk: libav Smacker demuxer
libav:  avdemux_sol: libav Sierra SOL demuxer
libav:  avdemux_tta: libav TTA (True Audio) demuxer
libav:  avdemux_vmd: libav Sierra VMD demuxer
libav:  avdemux_voc: libav Creative Voice demuxer
libav:  avdemux_wc3movie: libav Wing Commander III movie demuxer
libav:  avdemux_wsaud: libav Westwood Studios audio demuxer
libav:  avdemux_wsvqa: libav Westwood Studios VQA demuxer
libav:  avdemux_xwma: libav Microsoft xWMA demuxer
libav:  avdemux_yuv4mpegpipe: libav YUV4MPEG pipe demuxer
libav:  avenc_a64multi: libav Multicolor charset for Commodore 64 encoder
libav:  avenc_a64multi5: libav Multicolor charset for Commodore 64, extended with 5th color (colram) encoder
libav:  avenc_aac: libav AAC (Advanced Audio Coding) encoder
libav:  avenc_ac3: libav ATSC A/52A (AC-3) encoder
libav:  avenc_ac3_fixed: libav ATSC A/52A (AC-3) encoder
libav:  avenc_adpcm_adx: libav SEGA CRI ADX ADPCM encoder
libav:  avenc_adpcm_argo: libav ADPCM Argonaut Games encoder
libav:  avenc_adpcm_ima_alp: libav ADPCM IMA High Voltage Software ALP encoder
libav:  avenc_adpcm_ima_amv: libav ADPCM IMA AMV encoder
libav:  avenc_adpcm_ima_apm: libav ADPCM IMA Ubisoft APM encoder
libav:  avenc_adpcm_ima_qt: libav ADPCM IMA QuickTime encoder
libav:  avenc_adpcm_ima_ssi: libav ADPCM IMA Simon & Schuster Interactive encoder
libav:  avenc_adpcm_ima_wav: libav ADPCM IMA WAV encoder
libav:  avenc_adpcm_ms: libav ADPCM Microsoft encoder
libav:  avenc_adpcm_swf: libav ADPCM Shockwave Flash encoder
libav:  avenc_adpcm_yamaha: libav ADPCM Yamaha encoder
libav:  avenc_alac: libav ALAC (Apple Lossless Audio Codec) encoder
libav:  avenc_alias_pix: libav Alias/Wavefront PIX image encoder
libav:  avenc_amv: libav AMV Video encoder
libav:  avenc_apng: libav APNG (Animated Portable Network Graphics) image encoder
libav:  avenc_aptx: libav aptX (Audio Processing Technology for Bluetooth) encoder
libav:  avenc_aptx_hd: libav aptX HD (Audio Processing Technology for Bluetooth) encoder
libav:  avenc_asv1: libav ASUS V1 encoder
libav:  avenc_asv2: libav ASUS V2 encoder
libav:  avenc_avrp: libav Avid 1:1 10-bit RGB Packer encoder
libav:  avenc_avui: libav Avid Meridien Uncompressed encoder
libav:  avenc_bmp: libav BMP (Windows and OS/2 bitmap) encoder
libav:  avenc_cfhd: libav GoPro CineForm HD encoder
libav:  avenc_cinepak: libav Cinepak encoder
libav:  avenc_cljr: libav Cirrus Logic AccuPak encoder
libav:  avenc_comfortnoise: libav RFC 3389 comfort noise generator encoder
libav:  avenc_dca: libav DCA (DTS Coherent Acoustics) encoder
libav:  avenc_dnxhd: libav VC3/DNxHD encoder
libav:  avenc_dpx: libav DPX (Digital Picture Exchange) image encoder
libav:  avenc_dvvideo: libav DV (Digital Video) encoder
libav:  avenc_eac3: libav ATSC A/52 E-AC-3 encoder
libav:  avenc_exr: libav OpenEXR image encoder
libav:  avenc_ffv1: libav FFmpeg video codec #1 encoder
libav:  avenc_ffvhuff: libav Huffyuv FFmpeg variant encoder
libav:  avenc_fits: libav Flexible Image Transport System encoder
libav:  avenc_flashsv: libav Flash Screen Video encoder
libav:  avenc_flashsv2: libav Flash Screen Video Version 2 encoder
libav:  avenc_flv: libav FLV / Sorenson Spark / Sorenson H.263 (Flash Video) encoder
libav:  avenc_g722: libav G.722 ADPCM encoder
libav:  avenc_g723_1: libav G.723.1 encoder
libav:  avenc_g726: libav G.726 ADPCM encoder
libav:  avenc_g726le: libav G.726 little endian ADPCM ("right-justified") encoder
libav:  avenc_h261: libav H.261 encoder
libav:  avenc_h263: libav H.263 / H.263-1996 encoder
libav:  avenc_h263p: libav H.263+ / H.263-1998 / H.263 version 2 encoder
libav:  avenc_huffyuv: libav Huffyuv / HuffYUV encoder
libav:  avenc_jpeg2000: libav JPEG 2000 encoder
libav:  avenc_jpegls: libav JPEG-LS encoder
libav:  avenc_ljpeg: libav Lossless JPEG encoder
libav:  avenc_magicyuv: libav MagicYUV video encoder
libav:  avenc_mjpeg: libav MJPEG (Motion JPEG) encoder
libav:  avenc_mlp: libav MLP (Meridian Lossless Packing) encoder
libav:  avenc_mp2: libav MP2 (MPEG audio layer 2) encoder
libav:  avenc_mp2fixed: libav MP2 fixed point (MPEG audio layer 2) encoder
libav:  avenc_mpeg1video: libav MPEG-1 video encoder
libav:  avenc_mpeg2video: libav MPEG-2 video encoder
libav:  avenc_mpeg4: libav MPEG-4 part 2 encoder
libav:  avenc_msmpeg4: libav MPEG-4 part 2 Microsoft variant version 3 encoder
libav:  avenc_msmpeg4v2: libav MPEG-4 part 2 Microsoft variant version 2 encoder
libav:  avenc_msvideo1: libav Microsoft Video-1 encoder
libav:  avenc_nellymoser: libav Nellymoser Asao encoder
libav:  avenc_opus: libav Opus encoder
libav:  avenc_pam: libav PAM (Portable AnyMap) image encoder
libav:  avenc_pbm: libav PBM (Portable BitMap) image encoder
libav:  avenc_pcm_vidc: libav PCM Archimedes VIDC encoder
libav:  avenc_pcx: libav PC Paintbrush PCX image encoder
libav:  avenc_pfm: libav PFM (Portable FloatMap) image encoder
libav:  avenc_pgm: libav PGM (Portable GrayMap) image encoder
libav:  avenc_pgmyuv: libav PGMYUV (Portable GrayMap YUV) image encoder
libav:  avenc_png: libav PNG (Portable Network Graphics) image encoder
libav:  avenc_ppm: libav PPM (Portable PixelMap) image encoder
libav:  avenc_prores: libav Apple ProRes encoder
libav:  avenc_prores_aw: libav Apple ProRes encoder
libav:  avenc_prores_ks: libav Apple ProRes (iCodec Pro) encoder
libav:  avenc_qtrle: libav QuickTime Animation (RLE) video encoder
libav:  avenc_r10k: libav AJA Kona 10-bit RGB Codec encoder
libav:  avenc_real_144: libav RealAudio 1.0 (14.4K) encoder
libav:  avenc_roq_dpcm: libav id RoQ DPCM encoder
libav:  avenc_roqvideo: libav id RoQ video encoder
libav:  avenc_rpza: libav QuickTime video (RPZA) encoder
libav:  avenc_rv10: libav RealVideo 1.0 encoder
libav:  avenc_rv20: libav RealVideo 2.0 encoder
libav:  avenc_s302m: libav SMPTE 302M encoder
libav:  avenc_sbc: libav SBC (low-complexity subband codec) encoder
libav:  avenc_sgi: libav SGI image encoder
libav:  avenc_snow: libav Snow encoder
libav:  avenc_sonic: libav Sonic encoder
libav:  avenc_sonicls: libav Sonic lossless encoder
libav:  avenc_speedhq: libav NewTek SpeedHQ encoder
libav:  avenc_sunrast: libav Sun Rasterfile image encoder
libav:  avenc_svq1: libav Sorenson Vector Quantizer 1 / Sorenson Video 1 / SVQ1 encoder
libav:  avenc_targa: libav Truevision Targa image encoder
libav:  avenc_tiff: libav TIFF image encoder
libav:  avenc_truehd: libav TrueHD encoder
libav:  avenc_tta: libav TTA (True Audio) encoder
libav:  avenc_utvideo: libav Ut Video encoder
libav:  avenc_vc2: libav SMPTE VC-2 encoder
libav:  avenc_wavpack: libav WavPack encoder
libav:  avenc_wmav1: libav Windows Media Audio 1 encoder
libav:  avenc_wmav2: libav Windows Media Audio 2 encoder
libav:  avenc_wmv1: libav Windows Media Video 7 encoder
libav:  avenc_wmv2: libav Windows Media Video 8 encoder
libav:  avenc_xbm: libav XBM (X BitMap) image encoder
libav:  avenc_xface: libav X-face image encoder
libav:  avenc_xwd: libav XWD (X Window Dump) image encoder
libav:  avenc_zmbv: libav Zip Motion Blocks Video encoder
libav:  avmux_3g2: libav 3GP2 (3GPP2 file format) muxer
libav:  avmux_3gp: libav 3GP (3GPP file format) muxer (not recommended, use gppmux instead)
libav:  avmux_a64: libav a64 - video for Commodore 64 muxer
libav:  avmux_adts: libav ADTS AAC (Advanced Audio Coding) muxer (not recommended, use aacparse instead)
libav:  avmux_adx: libav CRI ADX muxer
libav:  avmux_aiff: libav Audio IFF muxer (not recommended, use aiffmux instead)
libav:  avmux_alp: libav LEGO Racers ALP muxer
libav:  avmux_amr: libav 3GPP AMR muxer
libav:  avmux_amv: libav AMV muxer
libav:  avmux_apm: libav Ubisoft Rayman 2 APM muxer
libav:  avmux_apng: libav Animated Portable Network Graphics muxer
libav:  avmux_argo_asf: libav Argonaut Games ASF muxer
libav:  avmux_asf: libav ASF (Advanced / Active Streaming Format) muxer (not recommended, use asfmux instead)
libav:  avmux_asf_stream: libav ASF (Advanced / Active Streaming Format) muxer (not recommended, use asfmux instead)
libav:  avmux_ast: libav AST (Audio Stream) muxer
libav:  avmux_au: libav Sun AU muxer
libav:  avmux_avi: libav AVI (Audio Video Interleaved) muxer (not recommended, use avimux instead)
libav:  avmux_avm2: libav SWF (ShockWave Flash) (AVM2) muxer
libav:  avmux_bit: libav G.729 BIT file format muxer
libav:  avmux_caf: libav Apple CAF (Core Audio Format) muxer
libav:  avmux_codec2: libav codec2 .c2 muxer muxer
libav:  avmux_dash: libav DASH Muxer muxer
libav:  avmux_daud: libav D-Cinema audio muxer
libav:  avmux_dv: libav DV (Digital Video) muxer
libav:  avmux_dvd: libav MPEG-2 PS (DVD VOB) muxer
libav:  avmux_f4v: libav F4V Adobe Flash Video muxer
libav:  avmux_film_cpk: libav Sega FILM / CPK muxer
libav:  avmux_filmstrip: libav Adobe Filmstrip muxer
libav:  avmux_fits: libav Flexible Image Transport System muxer
libav:  avmux_flv: libav FLV (Flash Video) muxer (not recommended, use flvmux instead)
libav:  avmux_gxf: libav GXF (General eXchange Format) muxer
libav:  avmux_hash: libav Hash testing muxer
libav:  avmux_hds: libav HDS Muxer muxer
libav:  avmux_hls: libav Apple HTTP Live Streaming muxer
libav:  avmux_ico: libav Microsoft Windows ICO muxer
libav:  avmux_ilbc: libav iLBC storage muxer
libav:  avmux_ipod: libav iPod H.264 MP4 (MPEG-4 Part 14) muxer
libav:  avmux_ircam: libav Berkeley/IRCAM/CARL Sound Format muxer
libav:  avmux_ismv: libav ISMV/ISMA (Smooth Streaming) muxer
libav:  avmux_ivf: libav On2 IVF muxer
libav:  avmux_kvag: libav Simon & Schuster Interactive VAG muxer
libav:  avmux_latm: libav LOAS/LATM muxer
libav:  avmux_matroska: libav Matroska muxer (not recommended, use matroskamux instead)
libav:  avmux_md5: libav MD5 testing muxer
libav:  avmux_mkvtimestamp_v2: libav extract pts as timecode v2 format, as defined by mkvtoolnix muxer
libav:  avmux_mmf: libav Yamaha SMAF muxer
libav:  avmux_mov: libav QuickTime / MOV muxer (not recommended, use qtmux instead)
libav:  avmux_mp2: libav MP2 (MPEG audio layer 2) formatter (not recommended, use id3v2mux instead)
libav:  avmux_mp3: libav MP3 (MPEG audio layer 3) formatter (not recommended, use id3v2mux instead)
libav:  avmux_mp4: libav MP4 (MPEG-4 Part 14) muxer (not recommended, use mp4mux instead)
libav:  avmux_mpeg: libav MPEG-1 Systems / MPEG program stream muxer
libav:  avmux_mpegts: libav MPEG-TS (MPEG-2 Transport Stream) muxer (not recommended, use mpegtsmux instead)
libav:  avmux_mpjpeg: libav MIME multipart JPEG muxer (not recommended, use multipartmux instead)
libav:  avmux_mxf: libav MXF (Material eXchange Format) muxer (not recommended, use mxfmux instead)
libav:  avmux_mxf_d10: libav MXF (Material eXchange Format) D-10 Mapping muxer
libav:  avmux_mxf_opatom: libav MXF (Material eXchange Format) Operational Pattern Atom muxer
libav:  avmux_nut: libav NUT muxer
libav:  avmux_oga: libav Ogg Audio muxer
libav:  avmux_ogg: libav Ogg muxer (not recommended, use oggmux instead)
libav:  avmux_ogv: libav Ogg Video muxer
libav:  avmux_oma: libav Sony OpenMG audio muxer
libav:  avmux_opus: libav Ogg Opus muxer
libav:  avmux_psp: libav PSP MP4 (MPEG-4 Part 14) muxer
libav:  avmux_rm: libav RealMedia muxer
libav:  avmux_rso: libav Lego Mindstorms RSO muxer
libav:  avmux_singlejpeg: libav JPEG single image muxer
libav:  avmux_smjpeg: libav Loki SDL MJPEG muxer
libav:  avmux_smoothstreaming: libav Smooth Streaming Muxer muxer
libav:  avmux_sox: libav SoX native muxer
libav:  avmux_spdif: libav IEC 61937 (used on S/PDIF - IEC958) muxer
libav:  avmux_spx: libav Ogg Speex muxer
libav:  avmux_streamhash: libav Per-stream hash testing muxer
libav:  avmux_svcd: libav MPEG-2 PS (SVCD) muxer
libav:  avmux_swf: libav SWF (ShockWave Flash) muxer
libav:  avmux_tta: libav TTA (True Audio) muxer
libav:  avmux_uncodedframecrc: libav uncoded framecrc testing muxer
libav:  avmux_vc1test: libav VC-1 test bitstream muxer
libav:  avmux_vcd: libav MPEG-1 Systems / MPEG program stream (VCD) muxer
libav:  avmux_vidc: libav PCM Archimedes VIDC muxer
libav:  avmux_vob: libav MPEG-2 PS (VOB) muxer
libav:  avmux_voc: libav Creative Voice muxer
libav:  avmux_w64: libav Sony Wave64 muxer
libav:  avmux_wav: libav WAV / WAVE (Waveform Audio) muxer (not recommended, use wavenc instead)
libav:  avmux_webp: libav WebP muxer
libav:  avmux_wtv: libav Windows Television (WTV) muxer
libav:  avmux_yuv4mpegpipe: libav YUV4MPEG pipe muxer (not recommended, use y4menc instead)
libav: avtype_4xm: no extensions
libav: avtype_avs: no extensions
libav: avtype_bfstm: bfstm, bcstm
libav: avtype_brstm: brstm
libav: avtype_daud: 302, daud
libav: avtype_dsf: no extensions
libav: avtype_ea: no extensions
libav: avtype_film_cpk: no extensions
libav: avtype_gxf: no extensions
libav: avtype_idcin: no extensions
libav: avtype_iff: no extensions
libav: avtype_ipmovie: no extensions
libav: avtype_mm: no extensions
libav: avtype_mmf: no extensions
libav: avtype_nsv: no extensions
libav: avtype_nut: nut
libav: avtype_psxstr: no extensions
libav: avtype_smk: no extensions
libav: avtype_sol: no extensions
libav: avtype_vmd: no extensions
libav: avtype_wc3movie: no extensions
libav: avtype_wsaud: no extensions
libav: avtype_wsvqa: no extensions
libav: avtype_xwma: no extensions
libav: avtype_yuv4mpegpipe: y4m
matroska:  matroskademux: Matroska demuxer
matroska:  matroskamux: Matroska muxer
matroska:  matroskaparse: Matroska parser
matroska:  webmmux: WebM muxer
mediafoundation:  mfaacenc: Media Foundation Microsoft AAC Audio Encoder MFT
mediafoundation:  mfdeviceprovider (GstDeviceProviderFactory)
mediafoundation:  mfh264device1enc: Media Foundation H264 Encoder MFT
mediafoundation:  mfh264enc: Media Foundation Intel? Quick Sync Video H.264 Encoder MFT
mediafoundation:  mfh265device1enc: Media Foundation HEVCVideoExtensionEncoder
mediafoundation:  mfh265enc: Media Foundation Intel? Hardware H265 Encoder MFT
mediafoundation:  mfmp3enc: Media Foundation MP3 Encoder ACM Wrapper MFT
mediafoundation:  mfvideosrc: Media Foundation Video Source
mediafoundation:  mfvp9enc: Media Foundation VP9VideoExtensionEncoder
midi:  midiparse: MidiParse
mpegpsdemux:  mpegpsdemux: MPEG Program Stream Demuxer
mpegpsmux:  mpegpsmux: MPEG Program Stream Muxer
mpegtsdemux:  tsdemux: MPEG transport stream demuxer
mpegtsdemux:  tsparse: MPEG transport stream parser
mpegtsmux:  atscmux: ATSC Transport Stream Muxer
mpegtsmux:  mpegtsmux: MPEG Transport Stream Muxer
mpg123:  mpg123audiodec: mpg123 mp3 decoder
mulaw:  mulawdec: Mu Law audio decoder
mulaw:  mulawenc: Mu Law audio encoder
multifile:  imagesequencesrc: Image Sequence Source
multifile:  multifilesink: Multi-File Sink
multifile:  multifilesrc: Multi-File Source
multifile:  splitfilesrc: Split-File Source
multifile:  splitmuxsink: Split Muxing Bin
multifile:  splitmuxsrc: Split File Demuxing Bin
multipart:  multipartdemux: Multipart demuxer
multipart:  multipartmux: Multipart muxer
mxf:  mxfdemux: MXF Demuxer
mxf:  mxfmux: MXF muxer
netsim:  netsim: Network Simulator
nice:  nicesink: ICE sink
nice:  nicesrc: ICE source
nle:  nlecomposition: GNonLin Composition
nle:  nleoperation: GNonLin Operation
nle:  nlesource: GNonLin Source
nle:  nleurisource: GNonLin URI Source
ogg:  oggaviparse: Ogg AVI parser
ogg:  oggdemux: Ogg demuxer
ogg:  oggmux: Ogg muxer
ogg:  oggparse: Ogg parser
ogg:  ogmaudioparse: OGM audio stream parser
ogg:  ogmtextparse: OGM text stream parser
ogg:  ogmvideoparse: OGM video stream parser
opengl:  glalpha: OpenGL Alpha Filter
opengl:  glcolorbalance: Video balance
opengl:  glcolorconvert: OpenGL color converter
opengl:  glcolorscale: OpenGL color scale
